[0.031s] Invoking command in '/home/wb/ros_ws/build/nav_2d_msgs': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/wb/ros_ws/install/nav2_simple_commander:/opt/ros/humble /usr/bin/cmake --build /home/wb/ros_ws/build/nav_2d_msgs -- -j4 -l4
[0.104s] [ 11%] Built target nav_2d_msgs__rosidl_generator_c
[0.112s] [ 12%] Built target nav_2d_msgs__cpp
[0.116s] [ 12%] Built target ament_cmake_python_symlink_nav_2d_msgs
[0.155s] [ 23%] Built target nav_2d_msgs__rosidl_typesupport_fastrtps_c
[0.159s] [ 35%] Built target nav_2d_msgs__rosidl_typesupport_introspection_c
[0.168s] [ 46%] Built target nav_2d_msgs__rosidl_typesupport_c
[0.177s] [ 57%] Built target nav_2d_msgs__rosidl_typesupport_introspection_cpp
[0.191s] [ 69%] Built target nav_2d_msgs__rosidl_typesupport_cpp
[0.206s] [ 80%] Built target nav_2d_msgs__rosidl_typesupport_fastrtps_cpp
[0.235s] [ 80%] Built target nav_2d_msgs
[0.261s] [ 81%] Built target nav_2d_msgs__py
[0.289s] [ 91%] Built target nav_2d_msgs__rosidl_generator_py
[0.319s] [ 94%] Built target nav_2d_msgs__rosidl_typesupport_c__pyext
[0.324s] [ 97%] Built target nav_2d_msgs__rosidl_typesupport_fastrtps_c__pyext
[0.326s] [100%] Built target nav_2d_msgs__rosidl_typesupport_introspection_c__pyext
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/ament_cmake_export_include_directories-extras.cmake
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/ament_cmake_export_libraries-extras.cmake
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/ament_cmake_export_targets-extras.cmake
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/rosidl_cmake_export_typesupport_targets-extras.cmake
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/rosidl_cmake_export_typesupport_libraries-extras.cmake
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgsConfig.cmake
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgsConfig-version.cmake
[0.436s] -- Up-to-date symlink: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/package.xml
[0.437s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_generator_c.so
[0.437s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_typesupport_fastrtps_c.so
[0.437s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_typesupport_fastrtps_cpp.so
[0.438s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_typesupport_introspection_c.so
[0.438s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_typesupport_c.so
[0.438s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_typesupport_introspection_cpp.so
[0.438s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_typesupport_cpp.so
[0.469s] Listing '/home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs'...
[0.469s] Listing '/home/wb/ros_ws/install/nav_2d_msgs/local/lib/python3.10/dist-packages/nav_2d_msgs/msg'...
[0.474s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/lib/libnav_2d_msgs__rosidl_generator_py.so
[0.475s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_generator_cExport.cmake
[0.475s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_generator_cExport-noconfig.cmake
[0.476s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_typesupport_fastrtps_cExport.cmake
[0.476s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_typesupport_fastrtps_cExport-noconfig.cmake
[0.477s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_generator_cppExport.cmake
[0.477s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_typesupport_fastrtps_cppExport.cmake
[0.477s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_typesupport_fastrtps_cppExport-noconfig.cmake
[0.477s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_introspection_cExport.cmake
[0.478s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_introspection_cExport-noconfig.cmake
[0.478s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_cExport.cmake
[0.478s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_cExport-noconfig.cmake
[0.479s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_introspection_cppExport.cmake
[0.480s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_introspection_cppExport-noconfig.cmake
[0.480s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_cppExport.cmake
[0.481s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/nav_2d_msgs__rosidl_typesupport_cppExport-noconfig.cmake
[0.481s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_generator_pyExport.cmake
[0.482s] -- Up-to-date: /home/wb/ros_ws/install/nav_2d_msgs/share/nav_2d_msgs/cmake/export_nav_2d_msgs__rosidl_generator_pyExport-noconfig.cmake
[0.482s] Invoked command in '/home/wb/ros_ws/build/nav_2d_msgs' returned '0': CMAKE_PREFIX_PATH=${CMAKE_PREFIX_PATH}:/home/wb/ros_ws/install/nav2_simple_commander:/opt/ros/humble /usr/bin/cmake --install /home/wb/ros_ws/build/nav_2d_msgs
